id,sys_type_id,deleted,parent_id,parent,parent$type,drive_id,folder_id,total,purchase_order_number,amount_still_to_be_invoiced,estimation_check,sub_total,tax,ted_task_id,ted_task,ted_task$type,supplier_id,supplier,supplier$type,total_with_allowance,product_package_id,product_package,product_package$type,construction_id,construction,construction$type,budget,xero_amount_paid,xero_supplier,xero_complete,xero_still_to_be_paid,xero_budget_diff,xero_paid_date,diff_po_with_allowance_versus_budget,xero_id,xero_total_with_allowance,diff_xero_and_total_but_not_complete,total_allowance_xero_paid,part_payment,xero_amount_paid_exc_gst,ld_versus_xero_paid,sams_notes
48842,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W436F75HBCPV5GIRTHJQJFDCRF6,65253.124057,PO-048842,,true,59321.02187,5932.102187,329,Req Fascia and Gutter and Colorbond Roof,99,511,Joii Roofing,16,65253.1241,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,65253.1241,65253.12,Joii Ltd (Roofing),true,0,0.0041,2025-7-1,0,9b384153-bf2f-486b-94ba-8777cce5ea1c,48842,0.0041,0.0041,false,59321.02,0.0041,
48851,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYHKJB6OGR7JBFJOKVPSQJ6FIJL,2798.488,PO-048851,,false,2544.08,254.408,342,Req Full Turn Key Package,99,515,Lovering Installations QLD,16,6798.488,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,6182.9804,0,0,false,6182.9804,0,0,615.5076,7eb68727-360c-4343-bde8-823c318ecc78,48851,6798.488,6798.488,false,0,6182.9804,
54396,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W45OWE6ZZUGB5DJCFKAOBG6PKL2,,PO-054396,,false,,,342,Req Full Turn Key Package,99,515,Lovering Installations QLD,16,,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,0,,false,0,0,,,7eb68727-360c-4343-bde8-823c318ecc78,54396,,,false,,0,
48881,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5LSGQ6UMQL4JCZV43PVPIUHB44,7050.417,PO-048881,,true,6409.47,640.947,508,Req Tiles,99,517,NATIONAL TILES CO PTY LTD,16,7050.417,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,7050.417,7408.91,National Tiles Co Pty Ltd,true,0,-358.493,2025-10-1,0,e664ca28-dd63-40f8-b0f0-a4bd4188deeb,48881,-358.493,-358.493,false,6735.37,-358.493,
48833,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5DBVXTKBQJFVHY3WJ7CB3YCVKS,165,PO-048833,,true,150,15,420,Req Power To Site,99,519,Origin Energy,16,165,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,165,152.89,Tekna Admin,true,0,12.11,2025-10-28,0,,48833,12.11,12.11,false,138.99,12.11,
48831,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2AVBHFVCOVXJCYTKOKH2DRJ7IL,16643.524,PO-048831,,true,14642.84,2000.684,325,Req External Doors,99,520,Pre Hung Doors (PHD),16,16643.524,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,16643.524,17040.56,Pre Hung Doors,true,0,-397.036,2025-7-1,0,c0941e79-e723-4f2b-9840-41edc80c7f6e,48831,-397.036,-397.036,false,15491.42,-397.036,
48903,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2WN2SKAVPOFZBJCWVEYFDPYNTR,5154.16,PO-048903,,true,4685.6,468.56,367,Req Internal Fixout,99,520,Pre Hung Doors (PHD),16,5154.16,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,5154.16,3178.2,Pre Hung Doors,true,0,1975.96,2025-10-1,0,c0941e79-e723-4f2b-9840-41edc80c7f6e,48903,1975.96,1975.96,false,2889.27,1975.96,
53875,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W577J3DGRS7JZAL26Z75VMVKIQS,1204.5,PO-053875,,false,1095,109.5,367,Req Internal Fixout,99,520,Pre Hung Doors (PHD),16,1204.5,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,1430,Pre Hung Doors,true,0,-1430,2025-10-1,1204.5,c0941e79-e723-4f2b-9840-41edc80c7f6e,53875,-225.5,-225.5,false,1300,-1430,
53877,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5SM52VPCUDZ5AJRUGEI5L3ULJI,100.98,PO-053877,,false,91.8,9.18,367,Req Internal Fixout,99,520,Pre Hung Doors (PHD),16,100.98,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,100.98,Pre Hung Doors,true,0,-100.98,2025-10-1,100.98,c0941e79-e723-4f2b-9840-41edc80c7f6e,53877,0,0,false,91.8,-100.98,
48908,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZELHNB6O2CEVHJRNHYZ5VRP6CQ,27682.6,PO-048908,,true,25166,2516.6,538,Req Windows,99,523,Southern Star Windows (QLD),16,27682.6,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,27682.6,10301.5,Southern Star Windows,true,0,17381.1,2025-7-1,0,2f95c53e-5d2a-409e-933c-85e4dc16112f,48908,17381.1,17381.1,false,9365,17381.1,
48889,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6WDIFSRGBKOJF2Z5EZHYRZE36B,3960,PO-048889,,true,3600,360,530,Req Waterproof for Slab Edge and Formwork,99,527,Tekna Admin,16,3960,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,3960,3960,Tekna Admin,true,0,0,2025-4-29,0,d561f1b6-cf8d-4740-81ba-b18d3c77cfa3,48889,0,0,false,3600,0,
48866,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZUOUKP6VCVRJBJZ2A5GIWVW3AZ,5247,PO-048866,,false,4770,477,720,Req SDA Manual Adjustable Desks Kitchen,99,527,Tekna Admin,16,5247,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,5247,4726.5,Stretch Now Pty Ltd,true,0,520.5,2025-6-21,0,d561f1b6-cf8d-4740-81ba-b18d3c77cfa3,48866,520.5,520.5,false,4296.82,520.5,
48896,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3J4T4NE3R4ZBHKBTBCJAANFWYO,134999.997,PO-048896,,true,122727.27,12272.727,676,Pay External Sales Fee,100,527,Tekna Admin,16,134999.997,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,135000,112750,Tekna Admin,false,22250,0,2025-4-29,-0.003,d561f1b6-cf8d-4740-81ba-b18d3c77cfa3,48896,22249.997,22249.997,true,102500,22250,
53049,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7BJPJP26P6ZRH2LUHNZQJTHDDM,5970.745,PO-053049,,true,5427.95,542.795,760,Req Kitchen - Deposit,99,527,Tekna Admin,16,5970.745,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,5970.745,5970.75,Tekna Admin,true,0,-0.005,2025-6-21,0,d561f1b6-cf8d-4740-81ba-b18d3c77cfa3,53049,-0.005,-0.005,false,5427.95,-0.005,
53050,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5Y5TGIFDSOBFFZQFXRWHFWMPXG,53736.727,PO-053050,,true,48851.57,4885.157,761,Req Kitchen - Completion of Shop Drawings,99,527,Tekna Admin,16,53736.727,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,53736.727,53736.73,Tekna Admin,true,0,-0.003,2025-6-21,0,d561f1b6-cf8d-4740-81ba-b18d3c77cfa3,53050,-0.003,-0.003,false,48851.57,-0.003,
53051,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6PWHPLLJY5FJDJKLZLDXM24ZDQ,53736.727,PO-053051,,true,48851.57,4885.157,762,Req Kitchen - Completion of Factory Setout,99,527,Tekna Admin,16,53736.727,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,53736.727,53736.73,Tekna Admin,true,0,-0.003,2025-6-28,0,d561f1b6-cf8d-4740-81ba-b18d3c77cfa3,53051,-0.003,-0.003,false,48851.57,-0.003,
53052,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZ65SGSC66FOVFYKNPUEB62B2R7,5970.745,PO-053052,,true,5427.95,542.795,763,Req Kitchen - Final,99,527,Tekna Admin,16,5970.745,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,5970.745,0,0,false,5970.745,0,0,0,d561f1b6-cf8d-4740-81ba-b18d3c77cfa3,53052,5970.745,5970.745,false,0,5970.745,
48844,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYZO6OBRZ5OTZE22E7KVKNM2FLU,717.5817,PO-048844,,true,652.347,65.2347,351,Req Handover Clean,99,533,A1 Builders Finals Services Group,16,1017.5817,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1017.5817,0,0,false,1017.5817,0,0,0,631c7102-529e-4278-95f0-7375a9e2ff3e,48844,1017.5817,1017.5817,false,0,1017.5817,
48867,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYHWB6KA7BY4ZEKDP2V2FNSFKVI,4031.5,PO-048867,,true,3665,366.5,343,Req Gapping To Skirting and Expansion Joints,99,533,A1 Builders Finals Services Group,16,4031.5,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,4031.5,0,0,false,4031.5,0,0,0,631c7102-529e-4278-95f0-7375a9e2ff3e,48867,4031.5,4031.5,false,0,4031.5,
48829,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W57L46QUGL74VHYKP2V6X74DWGX,1488.872,PO-048829,,true,1353.52,135.352,239,Req Builders Clean,99,533,A1 Builders Finals Services Group,16,1488.872,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1488.872,0,0,false,1488.872,0,0,0,631c7102-529e-4278-95f0-7375a9e2ff3e,48829,1488.872,1488.872,false,0,1488.872,
48861,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZCDN2OVVWZGBDZB4P7LZOUTJDL,717.849,PO-048861,,true,652.59,65.259,240,Req Builders Reclean,99,533,A1 Builders Finals Services Group,16,717.849,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,717.849,0,0,false,717.849,0,0,0,631c7102-529e-4278-95f0-7375a9e2ff3e,48861,717.849,717.849,false,0,717.849,
53056,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2HLGFDO2UHOJE2T7NY4CKWUHJJ,205084.462,PO-053056,,true,186440.42,18644.042,676,Pay External Sales Fee,100,543,Abodable,16,205084.462,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,313690.003,0,0,false,313690.003,0,0,-108605.541,75fa3311-ecae-433a-acda-69c353a68838,53056,205084.462,205084.462,false,0,313690.003,
49290,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W577RH2V4CEWVBKBKZZOJ6N6W5H,134999.997,PO-049290,,true,122727.27,12272.727,666,Pay Internal Sales Fee,100,543,Abodable,16,134999.997,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,135000,91600,Abodable Pty Ltd,false,43400,0,2024-7-27,-0.003,75fa3311-ecae-433a-acda-69c353a68838,49290,43399.997,43399.997,true,83272.73,43400,
48918,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2ZN53RUHKXPNFKDGL562YBO7ON,3080,PO-048918,,true,2800,280,607,Req Eng Slab Design,127,569,AW GEOTECHNICS,16,3080,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,3080,3465,AW Geotechnics Pty Ltd,true,0,-385,2024-12-13,0,1d61f998-4856-4524-9286-a4cf60d4332b,48918,-385,-385,false,3150,-385,
48939,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZTT3F2VVMRKJB2O3B3LOVSLE3Q,1045,PO-048939,,true,950,95,608,Req Soil Test & Wind Rating,127,569,AW GEOTECHNICS,16,1045,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1045,1045,AW Geotechnics Pty Ltd,true,0,0,2024-11-15,0,1d61f998-4856-4524-9286-a4cf60d4332b,48939,0,0,false,950,0,
52613,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZM6YDBFPZXLFFYE2FSXVDBVXHO,550,PO-052613,,true,500,50,463,Req Wafflepod Inspection,99,569,AW GEOTECHNICS,16,550,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,550,550,AW Geotechnics Pty Ltd,true,0,0,2025-5-16,0,1d61f998-4856-4524-9286-a4cf60d4332b,52613,0,0,false,500,0,
52614,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7SX7JKU4UYRFCLCGYCFJYXO277,550,PO-052614,,true,500,50,463,Req Wafflepod Inspection,99,569,AW GEOTECHNICS,16,550,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,550,550,AW Geotechnics Pty Ltd,true,0,0,2025-5-16,0,1d61f998-4856-4524-9286-a4cf60d4332b,52614,0,0,false,500,0,
48860,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W65THDAPBVZN5B2H3E46JGY4IBV,880,PO-048860,,true,800,80,185,Do Frame Inspection,99,569,AW GEOTECHNICS,16,880,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,880,0,0,false,880,0,0,0,1d61f998-4856-4524-9286-a4cf60d4332b,48860,880,880,false,0,880,
54390,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2WFR4H7ZASIJF3PVOZNZKOX6IE,550,PO-054390,,false,500,50,777,Req Pool,99,569,AW GEOTECHNICS,16,550,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,0,,false,0,0,,550,1d61f998-4856-4524-9286-a4cf60d4332b,54390,550,550,false,,0,
51782,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3AP735HOZT4NGLB47TU2MARGBL,3828,PO-051782,,true,3480,348,494,Req Surveyor to Setout Wafflepod,99,578,Survey Mark,16,3828,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,3828,3828,Survey Mark Pty Ltd,true,0,0,2025-4-4,0,d54e7bfb-75f6-4856-99eb-8c65bb47cb55,51782,0,0,false,3480,0,
48848,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4CN2CQQA7ZSBB3F5MHP32IT5MC,2508,PO-048848,,true,2280,228,494,Req Surveyor to Setout Wafflepod,99,578,Survey Mark,16,2508,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,2508,2508,Survey Mark Pty Ltd,true,0,0,2025-3-21,0,d54e7bfb-75f6-4856-99eb-8c65bb47cb55,48848,0,0,false,2280,0,
48940,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W53GWOGVDENUJHYOQWJI4ZHQQBE,2750,PO-048940,,true,2500,250,609,Req Surveyed Plan Of Block,127,578,Survey Mark,16,2750,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,2750,2750,Survey Mark Pty Ltd,true,0,0,2024-11-15,0,d54e7bfb-75f6-4856-99eb-8c65bb47cb55,48940,0,0,false,2500,0,
48843,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5MBLHISHWVBNBI3C6EWWLID2G7,1755.6,PO-048843,,true,1596,159.6,737,Req Carpenter to Install Ply to Wet Areas,99,586,Braiden Brothers Carpentry,16,1755.6,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1755.6,1755.6,Joshua Braiden Carpentry & Construction Pty Ltd,true,0,0,2025-10-10,0,4aac25c9-3899-443f-b3f4-d829e7c30532,48843,0,0,false,1596,0,
48858,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4Y37AVMACRGFB3XP4IX7YIWKEE,6912.62,PO-048858,,true,6284.2,628.42,245,Req Carpenter Fixout,99,586,Braiden Brothers Carpentry,16,6912.62,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,6912.62,6912.62,Joshua Braiden Carpentry & Construction Pty Ltd,true,0,0,2025-9-26,0,4aac25c9-3899-443f-b3f4-d829e7c30532,48858,0,0,false,6284.2,0,
48869,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W25HKDZD2IMCZC2XR4H2OOIA5B2,1595.22,PO-048869,,true,1450.2,145.02,246,Req Carpenter For Final Fitoff,99,586,Braiden Brothers Carpentry,16,1595.22,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1595.22,0,0,false,1595.22,0,0,0,4aac25c9-3899-443f-b3f4-d829e7c30532,48869,1595.22,1595.22,false,0,1595.22,
48876,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4XBLPEANBRUBFKRIRSD4WQRJXP,23468.5605,PO-048876,,true,21335.055,2133.5055,247,Req Carpenter Ground Floor,99,586,Braiden Brothers Carpentry,16,23468.5605,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,23468.5605,24348.57,Joshua Braiden Carpentry & Construction Pty Ltd,true,0,-880.0095,2025-6-27,0,4aac25c9-3899-443f-b3f4-d829e7c30532,48876,-880.0095,-880.0095,false,22135.06,-880.0095,extra steel beam
48883,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2MH6ISOUSJMRF2ZVHCK2SMVE25,3959.1915,PO-048883,,true,3599.265,359.9265,249,Req Carpenter Install Win and Bath and Doors,99,586,Braiden Brothers Carpentry,16,3959.1915,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,3959.1915,5261.97,Joshua Braiden Carpentry & Construction Pty Ltd,true,0,-1302.7785,2025-9-26,0,4aac25c9-3899-443f-b3f4-d829e7c30532,48883,-1302.7785,-1302.7785,false,4783.61,-1302.7785,
48893,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7SE74RTDVLCRHJMFHI2CYHD5BO,25838.219,PO-048893,,true,23489.29,2348.929,251,Req Carpenter Soffits and Cladding,99,586,Braiden Brothers Carpentry,16,25838.219,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,25838.219,25477.64,Joshua Braiden Carpentry & Construction Pty Ltd,true,0,360.579,2025-10-17,0,4aac25c9-3899-443f-b3f4-d829e7c30532,48893,360.579,360.579,false,23161.49,360.579,
54041,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W557U3DIZCD5VHJGHLKGZFHPQPR,1366.2,PO-054041,,false,1242,124.2,251,Req Carpenter Soffits and Cladding,99,586,Braiden Brothers Carpentry,16,1366.2,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,1366.2,Joshua Braiden Carpentry & Construction Pty Ltd,true,0,-1366.2,2025-10-11,1366.2,4aac25c9-3899-443f-b3f4-d829e7c30532,54041,0,0,false,1242,-1366.2,
48828,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZLBKS7VQZIGNDJKYJKSGVGE4EE,1154.1915,PO-048828,,false,1049.265,104.9265,252,Req Carpenter Straighten Frame,99,586,Braiden Brothers Carpentry,16,1154.1915,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1154.1915,1154.2,Joshua Braiden Carpentry & Construction Pty Ltd,true,0,-0.0085,2025-9-5,0,4aac25c9-3899-443f-b3f4-d829e7c30532,48828,-0.0085,-0.0085,false,1049.27,-0.0085,
48826,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZEH2JKG27OSBHI4ULWABJMV63D,17244.799,PO-048826,,true,15677.09,1567.709,212,Req Air Conditioning Fit Off,99,588,Star Airconditioning,16,17244.799,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,17244.799,15998,Star Airconditioning,true,0,1246.799,2025-10-23,0,a57e363c-c644-42a9-9d3a-c7baa35a8331,48826,1246.799,1246.799,false,14543.64,1246.799,
48841,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6DUGTRYXQTYNFYY5S75UE4HPUU,6999.19,PO-048841,,true,6362.9,636.29,213,Req Air Conditioning Rough In,99,588,Star Airconditioning,16,6999.19,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,6999.19,6999.19,Star Airconditioning,true,0,0,2025-7-18,0,a57e363c-c644-42a9-9d3a-c7baa35a8331,48841,0,0,false,6362.9,0,
52617,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7OXQRZRH25SRALDCZJAJPXG6A5,29146,PO-052617,,true,29146,0,769,Do Infrastracture charges (Headworks),99,589,Sunshine Coast Council,16,29146,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,29146,0,0,false,29146,0,0,0,,52617,29146,29146,false,0,29146,
52922,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3ZWC5RW3WZ2JAY72NQ2LYT6VXU,1100,PO-052922,,true,1000,100,776,Req Extra Work Place Health and Safety,99,604,Bunnings,16,1100,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1100,636.97,Bunnings Group Limited,true,0,463.03,2025-5-31,0,b44a1c65-e97e-4b24-8dd4-6f895ba8b070,52922,463.03,463.03,false,579.03,463.03,
49673,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYCKHWMLO2D5FD3ITWG2MDTSSUL,330,PO-049673,,true,300,30,754,Req Demolition,72,604,Bunnings,16,330,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,330,272.41,Bunnings Group Limited,true,0,57.59,2025-1-31,0,b44a1c65-e97e-4b24-8dd4-6f895ba8b070,49673,57.59,57.59,false,247.65,57.59,
53062,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W623MLRINP5JNBYJ6OENOB5NUB5,,PO-053062,,false,,,757,Req Miscellaneous Items,99,604,Bunnings,16,,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,,2475.45,Tekna Admin,true,0,,2025-6-21,,b44a1c65-e97e-4b24-8dd4-6f895ba8b070,53062,,,false,2250.42,,
48898,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W266OVKJHICERF3KH2KLORRLLBT,17451.962,PO-048898,,false,15865.42,1586.542,310,Req Electrical Items,99,604,Bunnings,16,17451.962,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,19503,8491.22,Bunnings Group Limited,false,11011.78,0,2025-10-10,-2051.038,b44a1c65-e97e-4b24-8dd4-6f895ba8b070,48898,8960.742,8960.742,true,7719.29,11011.78,
